,Error,Épocas,Clase
109,0.31360000371932983,25,"Validation error on d1: 0, d2: 0.2"
110,0.06449997425079346,26,"Train error on d1: 0, d2: 0.2"
111,0.3084999918937683,26,"Validation error on d1: 0, d2: 0.2"
112,0.062174975872039795,27,"Train error on d1: 0, d2: 0.2"
113,0.3011999726295471,27,"Validation error on d1: 0, d2: 0.2"
114,0.06082499027252197,28,"Train error on d1: 0, d2: 0.2"
115,0.29909998178482056,28,"Validation error on d1: 0, d2: 0.2"
116,0.05620002746582031,29,"Train error on d1: 0, d2: 0.2"
117,0.30959999561309814,29,"Validation error on d1: 0, d2: 0.2"
118,0.05652499198913574,30,"Train error on d1: 0, d2: 0.2"
119,0.30150002241134644,30,"Validation error on d1: 0, d2: 0.2"
