Weight,Épocas
6.0974014372893395,0
7.907525542018695,20
9.233358080149792,40
9.544503774722186,60
9.653443162743756,80
9.71478609376586,100
10.50215608652115,120
10.554752564206808,140
10.611961986502546,160
10.670079572882567,180
10.629365750338465,200
10.638793159668431,220
11.067039078514963,240
11.202395427997791,260
11.220154552250682,280
11.266314714872365,300
11.502046753662029,320
11.519764187678042,340
11.553907424341347,360
11.53410855890887,380
11.568145442965696,400
11.658720223356621,420
11.598525782134116,440
11.62177048056444,460
11.658052077262367,480
11.639997636459798,500
11.840369122471483,520
11.840602514814492,540
11.901586009279944,560
11.898984785753896,580
11.888206719881751,600
11.905296986181305,620
11.941440978968451,640
11.902343626263242,660
11.91348609912787,680
11.950426513747653,700
11.98737019295885,720
12.099703538016186,740
12.172064655304272,760
12.120102709447938,780
12.14086389608034,800
12.142095061689727,820
12.150884270494114,840
12.145526604948007,860
12.184954122205262,880
12.217277308138375,900
12.206119980402947,920
12.230477684988351,940
12.206846092112592,960
12.21800540936237,980
12.277005661935613,1000
12.280647649323413,1020
12.302509533317274,1040
12.31039267589313,1060
12.377718354557896,1080
12.360134415665222,1100
12.380802896104129,1120
12.462818851335879,1140
12.443553130072488,1160
12.485574261102649,1180
12.506381544163245,1200
12.58812750800239,1220
12.557878041039881,1240
12.503955303027155,1260
12.494928431392633,1280
12.551521895327006,1300
12.559574341743403,1320
12.53830206022284,1340
12.554587833470539,1360
12.532340526173241,1380
12.590050428016825,1400
12.537543040465941,1420
12.620867918325533,1440
12.630406153073913,1460
12.651153536462722,1480
12.62311460910499,1500
12.615306932354963,1520
12.602255629126187,1540
12.700146613919877,1560
12.658764538626928,1580
12.633386450658051,1600
12.64839655745335,1620
12.666968793406522,1640
12.722375924069503,1660
12.737200655918496,1680
12.718603003397451,1700
12.747595011485771,1720
12.748105524247231,1740
12.756818717538927,1760
12.80657035735733,1780
12.796686876229803,1800
12.817667045778915,1820
12.846868083965415,1840
12.802273350955925,1860
12.875694304414447,1880
12.84198807467396,1900
12.86920532666731,1920
12.889608618803129,1940
12.845519857696448,1960
12.851487909726217,1980
12.891030537290407,2000
12.976784445489002,2020
12.95585778073886,2040
12.962519203424323,2060
12.960801515827711,2080
12.952741062356466,2100
12.957224991510643,2120
12.97419878816293,2140
12.965115104640901,2160
12.953418631706061,2180
13.013823855440336,2200
12.99671471264833,2220
13.020793499951361,2240
13.06885139002326,2260
13.064089444232469,2280
13.070946346356553,2300
13.073173360691513,2320
13.055725019662482,2340
13.103280137105411,2360
13.08660235078032,2380
13.076545891260503,2400
13.154340672734254,2420
13.114427839923396,2440
13.177345632125558,2460
13.169897697300755,2480
13.242161479979472,2500
13.235339528574197,2520
13.248316736856864,2540
13.293827562495576,2560
13.310034554690938,2580
13.305786093192607,2600
13.331512769723314,2620
13.308070788159116,2640
13.282360364159887,2660
13.341427522998426,2680
13.268096618294074,2700
13.33115737613463,2720
13.280495924358316,2740
13.279606534974867,2760
13.268939622560772,2780
13.288426139360702,2800
13.32130190156541,2820
13.298330679156997,2840
13.373456755412029,2860
13.41878356631855,2880
13.38160922861612,2900
13.383084255174408,2920
13.427896278063974,2940
13.380289199186416,2960
13.447236536568735,2980
13.471440656385687,3000
13.431650442087669,3020
13.435601078571707,3040
13.43416393887074,3060
13.461958521964597,3080
13.483015643641718,3100
13.498610435896978,3120
13.455138468406055,3140
13.504838118597153,3160
13.495125642093996,3180
13.476416391014329,3200
13.474162595134516,3220
13.471928249164417,3240
13.569372047997167,3260
13.4898089029149,3280
13.523471443049734,3300
13.518793575923972,3320
13.538982786832957,3340
13.584687843088778,3360
13.552267778108348,3380
13.637494017738995,3400
13.539970596881721,3420
13.622691557964728,3440
13.567379876995982,3460
13.587070675061128,3480
13.576487045629548,3500
13.600714290866712,3520
13.637016259715908,3540
13.647705531214685,3560
13.696239081578828,3580
13.602961214653927,3600
13.649125974082464,3620
13.70220942312599,3640
13.712757496289875,3660
13.679089560179476,3680
13.733724582087467,3700
13.74166994794094,3720
13.77359798647339,3740
13.757706262423198,3760
13.706413295062315,3780
13.757481968161777,3800
13.72407289909287,3820
13.78060805267381,3840
13.807588539293281,3860
13.787636311690703,3880
13.805175534693111,3900
13.806850695348036,3920
13.8197971699833,3940
13.9393239535712,3960
13.917779744699985,3980
13.918585342439378,4000
13.947797508668476,4020
13.871861578755519,4040
13.840820241452288,4060
13.885511278151842,4080
13.918659720166076,4100
13.947441976501807,4120
13.888256713350032,4140
13.983115976700862,4160
13.985906346469474,4180
13.926655370529518,4200
13.927098603093771,4220
13.998400513389408,4240
13.966292766919956,4260
14.005013103458378,4280
14.032374592957087,4300
13.982748671628148,4320
13.963829623928426,4340
14.01785175861319,4360
14.01243776519834,4380
14.068287756390003,4400
13.986313161736199,4420
14.049676350634062,4440
14.037459894306306,4460
14.108110183736418,4480
14.089609793032594,4500
14.127408853338343,4520
14.153733739631145,4540
14.12498744057275,4560
14.11968542543164,4580
14.131978505546533,4600
14.085946866899071,4620
14.131348331831767,4640
14.10342376062179,4660
14.067782269659926,4680
14.134225219201504,4700
14.13651741096554,4720
14.13727418257034,4740
14.177859893220715,4760
14.198842411084001,4780
14.198994689331386,4800
14.253470392586365,4820
14.221595196164824,4840
14.270564162477323,4860
14.29427178090925,4880
14.272638616598297,4900
14.336907108106102,4920
14.365745576324986,4940
14.290052348713,4960
14.276950108525304,4980
14.30946436789377,5000
14.394805199968683,5020
14.306385732778455,5040
14.349065717715527,5060
14.40560079426148,5080
14.378629385172848,5100
14.466348731545889,5120
14.426408253307525,5140
14.422464855235486,5160
14.437805742298806,5180
14.51284759547589,5200
14.579425635518609,5220
14.601013914245447,5240
14.55452155520842,5260
14.613535621756462,5280
14.580263638618607,5300
14.610534815433212,5320
14.583296363261859,5340
14.613355704749498,5360
14.623607982152766,5380
14.722653934521437,5400
14.705527675631664,5420
14.70027018204231,5440
14.703616436615958,5460
14.733698614171521,5480
14.704938871242154,5500
14.725533900619515,5520
14.707729912480165,5540
14.707228490080425,5560
14.751496289461567,5580
14.762596680305066,5600
14.745245833801349,5620
14.75830235217596,5640
14.739468656216548,5660
14.83045909582782,5680
14.817640017196268,5700
14.81726333843168,5720
14.836819232753594,5740
14.750309098539777,5760
14.846266081115733,5780
14.791448517489846,5800
14.830379354453418,5820
14.806418739083167,5840
14.80795790916273,5860
14.782748804904166,5880
14.861103829964716,5900
14.884841626520336,5920
14.85668587345765,5940
14.871351507259657,5960
14.95158878604475,5980
14.927994240854627,6000
14.950929961972243,6020
14.926964886360636,6040
14.971998416225887,6060
14.980714584685568,6080
14.936915081090898,6100
14.99153055197487,6120
14.986437231247915,6140
14.925258147850702,6160
14.921013696375589,6180
14.961872735999158,6200
15.022448554960217,6220
14.999726485541107,6240
15.024508067778617,6260
15.017822623201038,6280
15.016627421248483,6300
15.018005880816588,6320
15.041370614711994,6340
15.065898284677214,6360
15.056926758644858,6380
15.107651031052562,6400
15.058463163388215,6420
15.055953490058876,6440
15.042555389146521,6460
14.999662918332827,6480
15.047831309396543,6500
15.095010232625986,6520
15.122636651502823,6540
15.090579964882503,6560
15.018477325400537,6580
15.027070889001553,6600
15.11309994244548,6620
15.06779100934334,6640
15.140264386045176,6660
15.073452005239997,6680
15.095130950020865,6700
15.134948404708133,6720
15.1401184574807,6740
15.04777097925173,6760
15.115604664284426,6780
15.172325258634151,6800
15.13925868129584,6820
15.096719836730866,6840
15.183347201928726,6860
15.133494862276468,6880
15.148280208772231,6900
15.181310375163076,6920
15.149377728946138,6940
15.210432348478443,6960
15.173158400579396,6980
15.20395137176341,7000
15.171699967894007,7020
15.188992484485926,7040
15.202980546567378,7060
15.216629246160524,7080
15.22232909360661,7100
15.240507226552545,7120
15.184073736950108,7140
15.280685343128965,7160
15.29813330317062,7180
15.254559630670006,7200
15.32310022153456,7220
15.232405672740583,7240
15.243368177117219,7260
15.292837348412355,7280
15.26612718617351,7300
15.269198397642558,7320
15.272444660740703,7340
15.253353319420464,7360
15.242214503162977,7380
15.307982131684348,7400
15.246102937847727,7420
15.348418164007466,7440
15.281616034079008,7460
15.278821659439162,7480
15.330079006366336,7500
15.370041172079237,7520
15.358147648913349,7540
15.310183573687551,7560
15.306504189408571,7580
15.281015532854944,7600
15.33139300900077,7620
15.321864018076026,7640
15.308092518482075,7660
15.278035597069678,7680
15.407308888549037,7700
15.338009708046247,7720
15.439399338366997,7740
15.388254240207157,7760
15.357908588825012,7780
15.372296011129961,7800
15.43637707720486,7820
15.403178188457968,7840
15.413463645848811,7860
15.371060963791344,7880
15.39202403670891,7900
15.40998139573324,7920
15.446365655965364,7940
15.402235552405273,7960
15.409597367363627,7980
15.436578963447747,8000
15.420857806521838,8020
15.45930150388079,8040
15.409349748969548,8060
15.454322811179958,8080
15.453964305027366,8100
15.50140108683842,8120
15.466928417464823,8140
15.46950897271216,8160
15.504777293789484,8180
15.447146229090222,8200
15.528587284036139,8220
15.54151775529738,8240
15.462760129358504,8260
15.43958078062957,8280
15.445697703600153,8300
15.461356074147686,8320
15.475050128523842,8340
15.478742773680246,8360
15.446974883617226,8380
15.472846848169915,8400
15.457265537849024,8420
15.486421788949373,8440
15.516887326606808,8460
15.489530149344091,8480
15.44308901780353,8500
15.463131756219777,8520
15.518631547791188,8540
15.53760100962437,8560
15.457265951421007,8580
15.536534117976661,8600
15.518061904536374,8620
15.548353268576536,8640
15.553947532637668,8660
15.568579479597572,8680
15.587508110654252,8700
15.549180102397536,8720
15.55265719587276,8740
15.552915854051797,8760
15.685801039537484,8780
15.6173041282476,8800
15.579761809411714,8820
15.660224466436091,8840
15.67000513381521,8860
15.64392300414474,8880
15.61205236042425,8900
15.601733562168608,8920
15.607141072685687,8940
15.663801266934396,8960
15.616398635290377,8980
15.680488393015334,9000
15.739844808389105,9020
15.71119468503601,9040
15.71262933680235,9060
15.700999156923103,9080
15.660919802029769,9100
15.710168280169169,9120
15.710147745791957,9140
15.763000706000614,9160
15.737058240191615,9180
15.718212847867262,9200
15.77104613471938,9220
15.738004083191184,9240
15.749722762902747,9260
15.716679128476404,9280
15.786144045420158,9300
15.723815868107675,9320
15.714463270685194,9340
15.695456256568322,9360
15.709105627785528,9380
15.758474892090018,9400
15.723533066004645,9420
15.74694036538012,9440
15.775231261643878,9460
15.765714805283768,9480
15.782854360188987,9500
15.764699379667876,9520
15.794830560036235,9540
15.825236118687204,9560
15.796650226014453,9580
15.857588830609401,9600
15.8392848667369,9620
15.819744093951694,9640
15.825064923753741,9660
15.833619157226071,9680
15.801989487530644,9700
15.912872320535918,9720
15.828553762979181,9740
15.872820117966484,9760
15.825092374557293,9780
15.841453123729089,9800
15.85977062886791,9820
15.864096325213996,9840
15.877597086896602,9860
15.88181223557179,9880
15.875384063690552,9900
15.858705503161069,9920
15.837598406735427,9940
15.828997449814652,9960
15.81716121884499,9980
15.820715307046335,10000
15.835434681818915,10020
15.900607487647227,10040
15.902857548629942,10060
15.886728024464233,10080
15.904859277262341,10100
15.925147632362378,10120
15.910102980126412,10140
15.944844148779282,10160
15.976579637844889,10180
15.92244161538445,10200
15.95967407968503,10220
15.974849049675754,10240
15.93457632480007,10260
16.01880461998361,10280
15.979156450725466,10300
15.955674041863585,10320
16.033047110758403,10340
15.96906499380855,10360
16.030939243390744,10380
15.977857969541791,10400
15.995959866099186,10420
15.96254741465398,10440
15.97704447548966,10460
15.968041658719905,10480
15.985243514687033,10500
15.977398802600845,10520
16.101199665406202,10540
16.027473008793155,10560
15.971660814727603,10580
16.053662204464246,10600
16.01898368651053,10620
15.994245599166772,10640
16.04319040970743,10660
16.024037868188014,10680
16.002147913539538,10700
16.019080030790406,10720
16.06468279031828,10740
16.036881825904377,10760
16.01472143340124,10780
16.016755562631875,10800
16.056330928714583,10820
15.973730057538674,10840
16.020453451238602,10860
16.017517863292852,10880
16.033850712293678,10900
16.043003839270103,10920
16.03467225917307,10940
16.02469534933228,10960
16.03096328719368,10980
16.041869346256902,11000
16.046980488338654,11020
16.048543852371825,11040
16.038615230582202,11060
16.083617438589823,11080
16.076202467626153,11100
16.08100466255051,11120
16.068117699707344,11140
16.10098535909706,11160
16.049751788726745,11180
16.07586607408193,11200
16.099755950724642,11220
16.087969809178745,11240
16.08429485654426,11260
16.12571303750555,11280
16.106126991203965,11300
16.14531225270866,11320
16.166905642939597,11340
16.106389858718778,11360
16.19669409286388,11380
16.099171769324627,11400
16.12890236290649,11420
16.130793967636595,11440
16.241298026296725,11460
16.201141430798707,11480
16.30492487047761,11500
16.222194952688362,11520
16.223367551869842,11540
16.31437088307749,11560
16.284597226578907,11580
16.323526393290116,11600
16.338755365035436,11620
16.294654802055735,11640
16.285352319848784,11660
16.247287150540565,11680
16.280406595356304,11700
16.354674173939163,11720
16.29323515782798,11740
16.33574801042459,11760
16.356289150037792,11780
16.323608635807794,11800
16.29292719513716,11820
16.317777990620403,11840
16.3850833858014,11860
16.38091595303663,11880
16.397712914816484,11900
16.455418560586665,11920
16.428309297359462,11940
16.429806844145965,11960
16.449589514529563,11980
16.46528311961966,12000
16.46434540145391,12020
16.447815872278817,12040
16.413834667052537,12060
16.418188620257247,12080
16.402878354304647,12100
16.406580851861023,12120
16.48040693394802,12140
16.442983634810986,12160
16.505079614761325,12180
16.442724147086643,12200
16.445187104738093,12220
16.451197379202824,12240
16.407993216508906,12260
16.522929536754425,12280
16.543045653196835,12300
16.42201449504358,12320
16.44466481211114,12340
16.469979130678382,12360
16.566330257553112,12380
16.571215093674155,12400
16.63790545282655,12420
16.585200060195795,12440
16.556854725518836,12460
16.60077848350341,12480
16.63478577375296,12500
16.593208904828376,12520
16.638384060870443,12540
16.62016247112099,12560
16.6708902459788,12580
16.61808867425953,12600
16.674920304600647,12620
16.613470687357253,12640
16.63560343284975,12660
16.65238843667812,12680
16.738016460013682,12700
16.640925515957505,12720
16.65144864133543,12740
16.608422154338953,12760
16.605644977816603,12780
16.688804482265233,12800
16.66861158482528,12820
16.684427509397132,12840
16.702491829300154,12860
16.709617838051308,12880
16.700939177430236,12900
16.694505621689984,12920
16.750433817111677,12940
16.751423488818812,12960
16.716000321591697,12980
16.739906329922118,13000
16.74189170800757,13020
16.79202923417575,13040
16.71410836820942,13060
16.745338714577823,13080
16.741709412493513,13100
16.742027399743062,13120
16.752975668536592,13140
16.74760504731321,13160
16.774405488564017,13180
16.790723090006082,13200
16.75509699874325,13220
16.71096040406891,13240
16.81767402334721,13260
16.70880880210562,13280
16.78850309852241,13300
16.809290064429224,13320
16.868159288026348,13340
16.81864369898893,13360
16.838344415668544,13380
16.80415950443229,13400
16.79547286635847,13420
16.874350111838375,13440
16.852966346369747,13460
16.85056148673265,13480
16.837806144796566,13500
16.843752651779102,13520
16.86430697699151,13540
16.89659419494351,13560
16.82215006659775,13580
16.86438771763632,13600
16.87250664948163,13620
16.88054676444197,13640
16.904581414613315,13660
16.88285419951749,13680
16.896424317230107,13700
16.890395672375483,13720
16.926286691375978,13740
16.908117182751973,13760
16.902307594475516,13780
16.877690921213024,13800
16.955944278180183,13820
16.904118837279412,13840
16.912366811873085,13860
16.98255317804096,13880
16.8773937951536,13900
16.884112583401844,13920
16.95460272445278,13940
16.932515534607667,13960
17.011009696246354,13980
16.964453536838278,14000
16.97383506485488,14020
16.965262102777842,14040
16.965052567840367,14060
16.988289483728963,14080
17.037240533136654,14100
17.008348226303283,14120
16.95369334320338,14140
17.06483043703352,14160
17.023688714893662,14180
17.021533065158504,14200
17.013935737471762,14220
17.0504811853543,14240
17.094521295480725,14260
17.057664894025447,14280
17.04791529432317,14300
17.074159047974742,14320
17.103645897237996,14340
17.073744362604124,14360
17.105967091115087,14380
17.10489258331108,14400
17.112082749623653,14420
17.152674235280845,14440
17.09622544673374,14460
17.123194133113756,14480
17.07958147412027,14500
17.14066000042842,14520
17.132742110156897,14540
17.127657324798072,14560
17.08823470360403,14580
17.14503664200354,14600
17.146330876587072,14620
17.154826321727402,14640
17.24827547429531,14660
17.1606384441272,14680
17.200245266867483,14700
17.14693384898645,14720
17.21475909718974,14740
17.229147115586137,14760
17.168295200325453,14780
17.289024911954776,14800
17.318549082433393,14820
17.222984170323876,14840
17.253040561175673,14860
17.251116249623486,14880
17.23162157867397,14900
17.206420192301273,14920
17.276261000160275,14940
17.338155269174443,14960
17.339344432130797,14980
17.301322150150707,15000
17.30866411555922,15020
17.32290246308709,15040
17.316053482762843,15060
17.316855582360795,15080
17.36487937767446,15100
17.289683291094182,15120
17.32524174203175,15140
17.330418960911295,15160
17.39202564182704,15180
17.33639899988873,15200
17.321259055064363,15220
17.364486964477273,15240
17.370154142036228,15260
17.35811140096706,15280
17.363492717282952,15300
17.40007287633459,15320
17.36501469903518,15340
17.44599199540574,15360
17.361794041739508,15380
17.412410319745145,15400
17.45541415345875,15420
17.43783998347077,15440
17.402797902125386,15460
17.405773594531496,15480
17.42304574026152,15500
17.43285030723873,15520
17.515996624635683,15540
17.416532239502562,15560
17.48547660092072,15580
17.516955529420187,15600
17.425418274142864,15620
17.51000435326621,15640
17.467100028552906,15660
17.4821649222671,15680
17.51608511124275,15700
17.543759338989428,15720
17.53768832418079,15740
17.585120991819327,15760
17.567244361104642,15780
17.57316403291579,15800
17.554500110515963,15820
17.54505458062777,15840
17.53304523266962,15860
17.545108503279778,15880
17.54281834059141,15900
17.605518355436036,15920
17.617491920236887,15940
17.537098928325392,15960
17.558353914320726,15980
17.59807707586741,16000
17.659636923798494,16020
17.600409970625634,16040
17.657932953381554,16060
17.68063288601754,16080
17.657940588968792,16100
17.61422428039997,16120
17.656348112416843,16140
17.696046413441614,16160
17.660489712246598,16180
17.7027944551415,16200
17.763588188460187,16220
17.67798240571525,16240
17.722767846544727,16260
17.70220265704363,16280
17.759609684616265,16300
17.745903457316352,16320
17.730015425935775,16340
17.72083776306384,16360
17.744472880453543,16380
17.761615382092884,16400
17.679025952971664,16420
17.753972438128184,16440
17.769748487642453,16460
17.761325989334807,16480
17.78663837339296,16500
17.875105463063534,16520
17.811783452189616,16540
17.823581925913015,16560
17.823046979901836,16580
17.81994402746509,16600
17.828675783169576,16620
