Weight,Épocas
6.3463142650457165,0
7.687399646700733,20
8.8881238176486,40
9.617359104296192,60
9.657214712282624,80
9.692155048476419,100
9.986697772653798,120
10.097877554861114,140
10.102199765589315,160
10.132422608952774,180
10.12278926906942,200
10.112766866830984,220
10.150236968273338,240
10.173613980690199,260
10.172520273782425,280
10.209605352283372,300
10.20767749190762,320
10.211146557399866,340
10.222215147122824,360
10.20635169880386,380
10.354952176352564,400
10.389514599307155,420
10.42068654865982,440
10.443882994806206,460
10.43812061130741,480
10.414289658616541,500
10.412043066761317,520
10.419998840393365,540
10.401187645191468,560
10.39972989516377,580
10.389720322888568,600
10.417699528265143,620
10.435944751956274,640
10.427919466992527,660
10.416887148816466,680
10.462398605790433,700
10.463069001992473,720
10.45754491460464,740
10.477725916508435,760
10.458715295643165,780
10.470252356699797,800
10.478097306590346,820
10.493159829095843,840
10.49629974232844,860
10.516920245009846,880
10.534512845275827,900
10.54959687208057,920
10.545774945164114,940
10.577786441118679,960
10.613582233440061,980
10.60580338077765,1000
10.593313783802653,1020
10.585606319306464,1040
10.57484145901293,1060
10.577788026621413,1080
10.554854241270007,1100
10.568433088603811,1120
10.571966662895946,1140
10.576521412043117,1160
10.57284420782026,1180
10.553800031642709,1200
10.568296252314802,1220
10.576202776347444,1240
10.58366702292549,1260
10.567985988858496,1280
10.540678428627828,1300
10.55190406882176,1320
10.579456402909997,1340
10.591875122631183,1360
10.5702763051445,1380
10.62287797485871,1400
10.651807521896188,1420
10.654747801043916,1440
10.69433137839939,1460
10.729586969727265,1480
10.743902961487661,1500
10.736111759894145,1520
10.756740375132754,1540
10.746583518428931,1560
10.752519053706136,1580
10.758268877850007,1600
10.727057133534844,1620
10.739633148215061,1640
10.725979254338927,1660
10.762590994111767,1680
10.765815188274972,1700
10.746820231103749,1720
10.735004009960722,1740
10.739568129220737,1760
10.711763032879599,1780
10.705829784553321,1800
10.714845635264528,1820
10.706414237152512,1840
10.718268831460124,1860
10.73472982575025,1880
10.759298224732959,1900
10.739979989913973,1920
10.729452117019331,1940
10.810816522563012,1960
10.811779683587247,1980
10.834962160625789,2000
10.835255328087309,2020
10.848585315438019,2040
10.80682794403279,2060
10.846413610199793,2080
10.850908182719785,2100
10.848440408722052,2120
10.829758955526668,2140
10.811984656930228,2160
10.819200160084598,2180
10.857137939976724,2200
10.835747738317092,2220
10.80832760361622,2240
10.83411730695149,2260
10.824858379776497,2280
10.828380433265806,2300
10.840998219982636,2320
10.84948976563928,2340
10.85315849726966,2360
10.82671646263531,2380
10.823085038142882,2400
10.847513143327628,2420
10.852573021191187,2440
10.8795095854632,2460
10.86146875085872,2480
10.887703147905292,2500
10.871837122390197,2520
10.879955896871385,2540
10.878797211818448,2560
10.874492036179092,2580
10.8573765909841,2600
10.859498753739002,2620
10.865270862281559,2640
10.843015451079216,2660
10.847626381416923,2680
10.870606825592784,2700
10.876688900025297,2720
10.855770958343012,2740
10.879700144957107,2760
10.872567029444564,2780
10.916300301917275,2800
10.896704389682474,2820
10.88843431609841,2840
10.881134581686313,2860
10.892892509651448,2880
10.91427188001105,2900
10.936004428981661,2920
10.936736381316912,2940
10.939512987266736,2960
10.937417452391458,2980
10.963016144639804,3000
10.98017140787246,3020
10.963883250554433,3040
10.97517138989509,3060
10.953831803452495,3080
10.958769694213078,3100
10.951924037517177,3120
10.94786986544464,3140
10.944794014641317,3160
10.953729950451535,3180
10.976519451404982,3200
10.989262987252674,3220
10.979183326965249,3240
10.96206655838645,3260
10.940901654252011,3280
10.956059901593802,3300
10.96671631667408,3320
10.987252915687467,3340
10.993639440465039,3360
11.002175905403453,3380
11.005605181828999,3400
11.000157956799157,3420
10.980497058640813,3440
10.971496824453997,3460
11.004890759747248,3480
11.023193113707254,3500
11.027954356930426,3520
11.04937450880183,3540
11.03405191714938,3560
11.02227427681646,3580
11.04331056307352,3600
11.051477891025634,3620
11.061708527424468,3640
11.031444821908245,3660
11.050140104787914,3680
11.020746403942887,3700
11.035824253095715,3720
11.00247503388802,3740
11.016378699531256,3760
11.04579016895826,3780
11.04470909756129,3800
11.023383669306016,3820
11.0300214614718,3840
11.016152546968362,3860
11.032596759016785,3880
11.038713654855918,3900
11.05544000716445,3920
11.05702955970678,3940
11.05341929197457,3960
11.033456728763035,3980
11.032947689745445,4000
11.00329491755219,4020
11.011113745117289,4040
11.02792428728719,4060
11.03892588058579,4080
11.044237280347105,4100
11.048588626493771,4120
11.043460920450487,4140
11.039427766627515,4160
11.035929209966259,4180
11.053376864492275,4200
11.050031462668352,4220
11.03852314432603,4240
11.061605402832804,4260
11.041136079075251,4280
11.045408813123167,4300
11.034273627231919,4320
11.045714025643795,4340
11.04069438683268,4360
11.03201995897578,4380
11.001122738790286,4400
11.025351323201816,4420
11.019568476985086,4440
11.02776045309199,4460
11.02746107927315,4480
11.050212232638419,4500
11.06548784341053,4520
11.026612734584088,4540
10.986061912178576,4560
10.97849672682445,4580
10.98285878331552,4600
10.97724942126808,4620
10.987094331183528,4640
11.01726054363673,4660
11.006780856669964,4680
11.001389652621615,4700
10.999787876672388,4720
11.021147166264644,4740
11.045330489538088,4760
11.049826063035143,4780
11.04100590174112,4800
11.04553356765636,4820
11.069032065491596,4840
11.055340775009494,4860
11.0462894352493,4880
11.070088071349804,4900
11.063094394221071,4920
11.081844978334537,4940
11.084417753539464,4960
11.056791580697475,4980
11.064994843523394,5000
11.06683343924017,5020
11.08654000029892,5040
11.067417295739988,5060
11.09179385043273,5080
11.075326342861764,5100
11.071401796724675,5120
11.071364908868462,5140
11.087152815906983,5160
11.083086870051723,5180
11.066713368260906,5200
11.099064562296897,5220
11.099898974951099,5240
11.108665863347726,5260
11.15018888789374,5280
11.16137057101876,5300
11.134028094684318,5320
11.109282608198551,5340
11.111027597003197,5360
11.097435801538973,5380
11.094562947893422,5400
11.09032831443933,5420
11.067703340961241,5440
11.078179802273205,5460
11.082931619480583,5480
11.078809401526167,5500
11.079790361223381,5520
11.103124048410258,5540
11.11382191101432,5560
11.116539143638644,5580
11.12446527298432,5600
11.116543945666308,5620
11.100537507987829,5640
11.100886285615763,5660
11.098671817787196,5680
11.088515859477713,5700
11.09805540372535,5720
11.112926929827305,5740
11.126551671669029,5760
11.127976250425732,5780
11.121470714270853,5800
11.129600189378571,5820
11.154967389588037,5840
11.152056433474396,5860
11.14175020010709,5880
11.152129695634525,5900
11.12162063905059,5920
11.121582405775989,5940
11.095014419894564,5960
11.106117241878659,5980
11.10570848839922,6000
11.125760730626215,6020
11.117761547751686,6040
11.153964652895262,6060
11.16222068641381,6080
11.149010178288744,6100
11.15444633728177,6120
11.14811848432202,6140
11.123116007793188,6160
11.144252225401985,6180
11.138416911553936,6200
11.139084407804113,6220
11.156539488680519,6240
11.156796687404675,6260
11.154819514213814,6280
11.163749746276714,6300
11.17865988002158,6320
11.186739438698394,6340
11.160502485220526,6360
11.1464085402488,6380
11.14482151261618,6400
11.129170464090365,6420
11.143190727740949,6440
11.152132729750013,6460
11.120531176549935,6480
11.145485216789488,6500
11.173859087181885,6520
11.160300566309235,6540
11.180768567553923,6560
11.177154557047285,6580
11.18029317212242,6600
11.157339915244263,6620
11.174862695223823,6640
11.165703494397263,6660
11.160220253019776,6680
11.19337594298515,6700
11.197609087317943,6720
11.20414608069855,6740
11.207480636154786,6760
11.203468633539638,6780
11.214124135268186,6800
11.231081870690359,6820
11.250309149739136,6840
11.247236765224283,6860
11.272348768430696,6880
11.266435911857213,6900
11.235372798135426,6920
11.29280966242559,6940
11.280653665994386,6960
11.245327217980867,6980
11.226221486687942,7000
11.216155735426273,7020
11.205824533009338,7040
11.200700961666918,7060
11.244446136725907,7080
11.228594805454307,7100
11.20770050109213,7120
11.23061281374052,7140
11.217133375574278,7160
11.226635470369036,7180
11.228689519856736,7200
11.231688779417738,7220
11.260996915051772,7240
11.241719426676104,7260
11.276600191274834,7280
11.26948905911843,7300
11.281575393659605,7320
11.284241624517557,7340
11.285258598737673,7360
11.295752334139639,7380
11.285873360025798,7400
11.283878342483417,7420
11.271395339449057,7440
11.265784357477507,7460
11.260562606197247,7480
11.259823907397886,7500
11.247413178841285,7520
11.255110725280264,7540
11.234394666994149,7560
11.234551510311526,7580
11.234654248455104,7600
11.26366737724707,7620
11.259561242749353,7640
11.269715067825553,7660
11.281705142972331,7680
11.280484283027928,7700
11.284083983908413,7720
11.313407009004099,7740
11.317912285182691,7760
11.309288193997858,7780
11.309081129720557,7800
11.306121528718714,7820
11.291422006421424,7840
11.262593605242948,7860
11.271210256498744,7880
11.256834299213187,7900
11.239002184438906,7920
11.247096376804674,7940
11.26607963723155,7960
11.280878733994175,7980
11.26274258958996,8000
11.268826047297809,8020
11.276573034105136,8040
11.281285146330925,8060
11.245828526846392,8080
11.220298253615713,8100
11.22768090133848,8120
11.246610033603552,8140
11.240966328879322,8160
11.232024982127998,8180
11.231247090306354,8200
11.24930349743472,8220
11.249257764972945,8240
11.242363836172544,8260
11.229818790576191,8280
11.234964769202708,8300
11.268869050744673,8320
11.22781592329928,8340
11.222455761026813,8360
11.207310393122388,8380
11.240958331413074,8400
11.23182151715619,8420
11.236571364529922,8440
11.23509794546248,8460
11.237178283999409,8480
11.251678671139638,8500
11.250063473909599,8520
11.261959913832378,8540
11.27878978431188,8560
11.281886680374086,8580
11.290836940441697,8600
11.282811831801197,8620
11.296383575999215,8640
11.281215349398929,8660
11.309114396196339,8680
11.337725030951244,8700
11.319276689141606,8720
11.312903427008413,8740
11.304166913192036,8760
11.299312844114551,8780
11.284267794053687,8800
11.280701865813604,8820
11.295948421256893,8840
11.286307555354758,8860
11.29604581993687,8880
11.266128149401279,8900
11.268650097611692,8920
11.278437556044057,8940
11.255890956217474,8960
11.255381280889397,8980
11.255609448372555,9000
11.266236028412859,9020
11.255651297619268,9040
11.23299086053113,9060
11.2503071567672,9080
11.277720671764476,9100
11.28253927283507,9120
11.28078882491561,9140
11.306512247149701,9160
11.282066464619401,9180
11.257062826254877,9200
11.272146125792114,9220
11.274506305904644,9240
11.270196312758486,9260
11.297432015719103,9280
11.32197654862416,9300
11.308889015506955,9320
11.328299006524237,9340
11.303905454263749,9360
11.277643514578306,9380
11.26271034146484,9400
11.272456270226861,9420
11.255024927676036,9440
11.254251381055804,9460
11.253775692088512,9480
11.252338039473846,9500
11.250257946988272,9520
11.24453002370572,9540
11.255148624141384,9560
11.255555627947707,9580
11.248423135895901,9600
11.235792846504667,9620
11.220018523841475,9640
11.238616880277576,9660
11.267729807760887,9680
11.243297679958506,9700
11.249468207252157,9720
11.249798639680538,9740
11.236142056434728,9760
11.22404746590685,9780
11.244082121059433,9800
11.231191120896375,9820
11.257646955685473,9840
11.26442127523762,9860
11.248489675478822,9880
11.234428097135922,9900
11.227338373905251,9920
11.258164306445192,9940
11.277550615229607,9960
11.224323512478666,9980
11.279475144873295,10000
11.277646041930709,10020
11.289563310979915,10040
11.307308893510037,10060
11.304701824198975,10080
11.278496699471614,10100
