Weight,Épocas
5.4662614885843706,0
5.901958202658317,20
6.263758751284975,40
6.358504846219195,60
6.371648537932343,80
6.379650392880565,100
6.40111711447423,120
6.4506595738422385,140
6.477662694354395,160
6.4954142713525345,180
6.519607613227092,200
6.485864932575744,220
6.49701151524112,240
6.5407947046008275,260
6.549341511199802,280
6.530408372593911,300
6.534682900231784,320
6.5262274314276,340
6.528929252935025,360
6.5191534638950515,380
6.534390738557095,400
6.666210644848277,420
6.662378100405521,440
6.679227120188052,460
6.675959789438458,480
6.654033270018186,500
6.674416118873996,520
6.702776931874331,540
6.704750089475532,560
6.682382660001856,580
6.707957216960444,600
6.706814031653582,620
6.721430789065894,640
6.720927910724711,660
6.727616388826084,680
6.73656067903662,700
6.713252173303324,720
6.708881769950747,740
6.712799487907738,760
6.7148822134906165,780
6.7162023076072925,800
6.728185547448804,820
6.728055481467436,840
6.720309641402279,860
6.716499178224582,880
6.743951178416797,900
6.75495154225996,920
6.726030318286533,940
6.709991320839817,960
6.672420358396551,980
6.67631280777692,1000
6.674325007927917,1020
6.715305882633075,1040
6.723087305068659,1060
6.703719177136693,1080
6.673564490381542,1100
6.697167681532824,1120
6.692659255362963,1140
6.684981626916549,1160
6.714736193543509,1180
6.722470161083235,1200
6.744401850525991,1220
6.744514912384163,1240
6.742566002869297,1260
6.743277244460531,1280
6.709231256673711,1300
6.728790390614267,1320
6.76342091880971,1340
6.727413357356523,1360
6.757552557237385,1380
6.76335882008825,1400
6.7732233821097445,1420
6.731135913548893,1440
6.741677281626674,1460
6.744860576398021,1480
6.703977952577684,1500
6.7168174098535225,1520
6.715869786964468,1540
6.719451441672673,1560
6.724636023675859,1580
6.755334438506107,1600
6.72419601987126,1620
6.7400969587451085,1640
6.731625807421146,1660
6.73274731687237,1680
6.752765900314454,1700
6.739953952938757,1720
6.717570800538069,1740
6.742446476282048,1760
6.742747234268729,1780
6.732907893119719,1800
6.768122369378819,1820
6.751106126033405,1840
6.747156712767569,1860
6.735002811284674,1880
6.764444873060639,1900
6.759563597645445,1920
6.7491889278237895,1940
6.726492084653671,1960
6.712322138013792,1980
6.719516112211924,2000
6.735418817432075,2020
6.721655714020183,2040
6.745203081393157,2060
6.7394082129017905,2080
6.7517676118357155,2100
6.778418181956788,2120
6.7809155920278075,2140
6.755379860311443,2160
6.7580881107010295,2180
6.764537063314338,2200
6.787294886969811,2220
6.779048547288587,2240
6.779725889801809,2260
6.775745421050417,2280
6.753537199284012,2300
6.774096750720328,2320
6.77845900211233,2340
6.753456352918194,2360
6.75975407753845,2380
6.7301890723246816,2400
6.740070879889517,2420
6.74775944010194,2440
6.72981363935882,2460
6.7482411118813115,2480
6.743473832160037,2500
6.74998478853354,2520
6.732352046227094,2540
6.700684931703105,2560
6.71690374453473,2580
6.7436382564576185,2600
6.757434170747671,2620
6.727199025873647,2640
6.712292229961387,2660
6.695889119154703,2680
6.684181586216944,2700
6.695499197610297,2720
6.667409167064154,2740
6.680035922286018,2760
6.7043820572055886,2780
6.7233326271513665,2800
6.72182695324421,2820
6.715800384232661,2840
6.699176228976295,2860
6.708795114246216,2880
6.705650314637844,2900
6.703057253182741,2920
6.707244134914982,2940
6.712606373194058,2960
6.735695787206943,2980
6.73343822081563,3000
6.741542517582983,3020
6.73412249233129,3040
6.715371080529168,3060
6.74710443147648,3080
6.781593444048305,3100
6.759499792620145,3120
6.749701738565117,3140
6.746595303304107,3160
6.713109115891811,3180
6.716347044659445,3200
6.721110855775885,3220
6.718156443702684,3240
6.710845915529375,3260
6.726024785250902,3280
6.741635449262733,3300
6.746719426861748,3320
6.6941153262590145,3340
6.698743115910304,3360
6.720027549597065,3380
6.758697090426043,3400
6.7614428148504055,3420
6.751322176115494,3440
6.756647741879506,3460
6.785842206237039,3480
6.7455570108970875,3500
6.7409528324826145,3520
6.766296761086668,3540
6.771032438314958,3560
6.753845703635562,3580
6.743390960170917,3600
6.721749044703865,3620
6.727422603514441,3640
6.748917034729007,3660
6.773244278679551,3680
6.7654166996935965,3700
6.756143926300817,3720
6.75135282342041,3740
6.744028724825793,3760
6.784185399593374,3780
6.718552301340013,3800
6.729147933586928,3820
6.717906939993158,3840
6.737575880747474,3860
6.730333434750044,3880
6.729952314512215,3900
6.722780418510471,3920
6.727473877416556,3940
6.725629191653025,3960
6.744802159467798,3980
6.749120269547163,4000
6.757604157131538,4020
6.741207349574261,4040
6.713547087012092,4060
6.716311079301629,4080
6.707141039934872,4100
6.704849675966947,4120
6.727311835301759,4140
6.723414738215575,4160
6.7443292245945,4180
6.775015520918318,4200
6.804052295811815,4220
6.824753585283222,4240
6.792627275925266,4260
6.766300723794561,4280
6.736134930601305,4300
6.703635189017019,4320
6.732171038284086,4340
6.726841754607732,4360
6.710245879321558,4380
6.710473489906068,4400
6.70643052849396,4420
6.716980779646256,4440
6.701986164521443,4460
6.6730799763843525,4480
6.694415179387834,4500
6.683562250493466,4520
6.718376275226603,4540
6.731128424996168,4560
6.752760684580544,4580
6.717424944189151,4600
6.76381483417428,4620
6.762949872291017,4640
6.7213037170275225,4660
6.7566229754549845,4680
6.758135268915184,4700
6.7372945030588305,4720
6.729784896140295,4740
6.740196756495509,4760
6.722538803429741,4780
6.727613321069307,4800
6.7238003270902755,4820
6.6906763135205125,4840
6.746480993527654,4860
6.763714102844277,4880
6.770072501347473,4900
6.759684346458728,4920
6.755599323278474,4940
6.763238901490338,4960
6.759225595562864,4980
6.768304838934137,5000
6.7605865101795555,5020
6.721358868713469,5040
6.729448514459044,5060
6.6958950005838656,5080
6.683383732394862,5100
6.703991476131707,5120
6.717152117570313,5140
6.722133778319893,5160
6.714485156441656,5180
6.7606869026531236,5200
6.761706053813557,5220
6.736956635324628,5240
6.724786827311311,5260
6.7225484428190905,5280
6.695182818669215,5300
6.700028268635421,5320
6.715867722326433,5340
6.735852855765684,5360
6.741355701145963,5380
6.732277543023698,5400
6.705623129811387,5420
6.719514906500721,5440
6.721210662109324,5460
