Error,Épocas,Clase
0.04112666127329193,0,Error train
0.043698638019122854,0,Error test
0.04045942857484712,20,Error train
0.04738358652945976,20,Error test
0.04131433403000038,40,Error train
0.04381793593431067,40,Error test
0.038173474181827184,60,Error train
0.04251432669257065,60,Error test
0.03876187239774955,80,Error train
0.04477706159501994,80,Error test
0.0453359356160452,100,Error train
0.046680046228364996,100,Error test
0.04126491451135809,120,Error train
0.04850079266088383,120,Error test
0.039504586628152275,140,Error train
0.0459823509046809,140,Error test
0.038111825192837755,160,Error train
0.04341967709429465,160,Error test
0.04335338188576556,180,Error train
0.04521295233531409,180,Error test
0.03800914118089312,200,Error train
0.04279169261051596,200,Error test
0.038147086019059015,220,Error train
0.0425314645923549,220,Error test
0.03849762365727882,240,Error train
0.04429365250315323,240,Error test
0.04598831247545399,260,Error train
0.04717854132600599,260,Error test
0.03894864025353517,280,Error train
0.045096120706117106,280,Error test
0.038079857690692574,300,Error train
0.04331861635721774,300,Error test
0.039236646009155905,320,Error train
0.042666014854071094,320,Error test
0.04681461787256823,340,Error train
0.04781874598559917,340,Error test
0.03807785242370543,360,Error train
0.04331194279017848,360,Error test
0.03891149000574862,380,Error train
0.04254651377345301,380,Error test
0.03805869043660804,400,Error train
0.04324339071084101,400,Error test
0.04165756295556255,420,Error train
0.044041097485979494,420,Error test
0.04373102156834621,440,Error train
0.04548582388711124,440,Error test
0.04291003235328991,460,Error train
0.04489741161646465,460,Error test
0.03906999761309658,480,Error train
0.04260076381433004,480,Error test
0.04401353219283139,500,Error train
0.04569224536901796,500,Error test
0.03809999216764432,520,Error train
0.04338369033267435,520,Error test
0.04084873287501715,540,Error train
0.047929063643238796,540,Error test
0.03857072888423316,560,Error train
0.044432268316467835,560,Error test
0.040319528670604565,580,Error train
0.04718454292777064,580,Error test
0.0403282216906009,600,Error train
0.04719698564275456,600,Error test
0.04678947274340234,620,Error train
0.04779911087093323,620,Error test
0.03944060372280271,640,Error train
0.04275460469379682,640,Error test
0.04443033604907426,660,Error train
0.05261799613339119,660,Error test
0.05326989188517233,680,Error train
0.053048550847713455,680,Error test
0.04131346693756165,700,Error train
0.04381742706461323,700,Error test
0.038006829968450374,720,Error train
0.04281232400725926,720,Error test
0.061360897488029344,740,Error train
0.059931038371690164,740,Error test
0.03802961987330147,760,Error train
0.04269805201605156,760,Error test
0.038771778351638836,780,Error train
0.04250645498093545,780,Error test
0.04903973087071803,800,Error train
0.04958207143557066,800,Error test
0.03805994517882477,820,Error train
0.04262910204457059,820,Error test
0.04267297463135036,840,Error train
0.04473105281379239,840,Error test
0.038030806136034365,860,Error train
0.04269465123813376,860,Error test
0.039049002126207745,880,Error train
0.045262167133934265,880,Error test
0.03813938065899171,900,Error train
0.04253719955892039,900,Error test
0.03845328050290243,920,Error train
0.042456723973404484,920,Error test
0.04468967065681599,940,Error train
0.046193164994670445,940,Error test
0.038110216632896966,960,Error train
0.04256285867879055,960,Error test
0.03808543715989279,980,Error train
0.04259087260498944,980,Error test
0.04017246449058367,1000,Error train
0.046973366579914536,1000,Error test
0.0440192822071882,1020,Error train
0.04569644555722689,1020,Error test
0.039328740185574404,1040,Error train
0.04270486676106347,1040,Error test
0.03848150805547006,1060,Error train
0.0424579090349649,1060,Error test
0.03838533830434454,1080,Error train
0.04245763723192618,1080,Error test
0.03840793462154523,1100,Error train
0.04411646696193381,1100,Error test
0.03832493391936283,1120,Error train
0.0424637600086354,1120,Error test
0.03869151386199118,1140,Error train
0.042487614985155,1140,Error test
0.03922805343356179,1160,Error train
0.04266237959988544,1160,Error test
0.03835796057197524,1180,Error train
0.0440134891606508,1180,Error test
0.040300219664585635,1200,Error train
0.043200777767293114,1200,Error test
0.03891658099483081,1220,Error train
0.04504235784048816,1220,Error test
0.03801303292987221,1240,Error train
0.04276598277881667,1240,Error test
0.040076629719635756,1260,Error train
0.043075936183023945,1260,Error test
