Error,Épocas,Clase
0.15647736320924138,0,Error train
0.22911386380814566,0,Error validación
0.22127554098187469,0,Error test
0.17110415134968002,50,Error train
0.29148291777587526,50,Error validación
0.25930893592537685,50,Error test
0.1946656735332593,100,Error train
0.3242483797507126,100,Error validación
0.28767345476135003,100,Error test
0.20850834385091216,150,Error train
0.3428558318760191,150,Error validación
0.304506368677656,150,Error test
0.15483594943086915,200,Error train
0.26766005073201593,200,Error validación
0.24078259120054735,200,Error test
0.14433695622749734,250,Error train
0.22891757706496302,250,Error validación
0.21665501695639283,250,Error test
0.14359543510604714,300,Error train
0.2476142996198478,300,Error validación
0.22562306289484524,300,Error test
0.14020990938489988,350,Error train
0.23716032943294713,350,Error validación
0.21917642737358942,350,Error test
0.14430976307657334,400,Error train
0.25128645807807215,400,Error validación
0.22887704194167607,400,Error test
0.14575493432524433,450,Error train
0.22847145646732245,450,Error validación
0.21562919760616694,450,Error test
0.14010821119011704,500,Error train
0.23906199557639216,500,Error validación
0.2167989528257588,500,Error test
0.13921985167321885,550,Error train
0.23200708774105314,550,Error validación
0.2137253175754258,550,Error test
0.13891976739605727,600,Error train
0.23832862282022593,600,Error validación
0.21722608392259152,600,Error test
0.22350529515788797,650,Error train
0.27949653708873706,650,Error validación
0.2832330682924136,650,Error test
0.13810324785264436,700,Error train
0.238419694049556,700,Error validación
0.21887598064848107,700,Error test
0.23838248252674377,750,Error train
0.38660304930321554,750,Error validación
0.3412255911834866,750,Error test
0.17154417342270684,800,Error train
0.30087894978940954,800,Error validación
0.2661607681572238,800,Error test
0.14094725973954816,850,Error train
0.23413364274781842,850,Error validación
0.2187330062831135,850,Error test
0.19593287978234858,900,Error train
0.26253734155384917,900,Error validación
0.2625096807630137,900,Error test
0.13872434986976567,950,Error train
0.24442790862408803,950,Error validación
0.22181316777007068,950,Error test
0.13863036036097928,1000,Error train
0.2444387259267957,1000,Error validación
0.22195766867195052,1000,Error test
0.17304493134681864,1050,Error train
0.30234930082263384,1050,Error validación
0.26731757512591764,1050,Error test
0.1382629394793986,1100,Error train
0.23771982346472348,1100,Error validación
0.2193948061800611,1100,Error test
0.22656503072324313,1150,Error train
0.28738644081529163,1150,Error validación
0.29144224231053434,1150,Error test
0.15942322015216778,1200,Error train
0.23953768698962616,1200,Error validación
0.23194158162949682,1200,Error test
0.14737268011659818,1250,Error train
0.2350828203292011,1250,Error validación
0.2231806195530273,1250,Error test
0.18764679413450625,1300,Error train
0.3208537343455235,1300,Error validación
0.2837904230235162,1300,Error test
0.14217471152229566,1350,Error train
0.25287656260935293,1350,Error validación
0.22740456635305065,1350,Error test
0.14159430293615055,1400,Error train
0.25272903230401933,1400,Error validación
0.22743580644142933,1400,Error test
0.1493881125214707,1450,Error train
0.26800522941071586,1450,Error validación
0.23919118712805718,1450,Error test
0.1521177558892143,1500,Error train
0.24108082718045395,1500,Error validación
0.23054302126197732,1500,Error test
0.15359803945503098,1550,Error train
0.2760131873071568,1550,Error validación
0.24628634850105618,1550,Error test
0.15209653561765235,1600,Error train
0.27223609782311586,1600,Error validación
0.2428649519041692,1600,Error test
0.19466440980369323,1650,Error train
0.33046367475868965,1650,Error validación
0.2914530182093075,1650,Error test
0.16445437926978518,1700,Error train
0.28977313251917786,1700,Error validación
0.2568440834604458,1700,Error test
0.1656598462393425,1750,Error train
0.24636776312733527,1750,Error validación
0.23956800091891067,1750,Error test
0.13997174699017514,1800,Error train
0.23733748567357826,1800,Error validación
0.22095291458341962,1800,Error test
0.14247623887786381,1850,Error train
0.2365144290323623,1850,Error validación
0.22135776717803451,1850,Error test
0.1939552462194527,1900,Error train
0.2664310782305941,1900,Error validación
0.26441276540335723,1900,Error test
0.18678706973114206,1950,Error train
0.2646038947965085,1950,Error validación
0.2610981683338299,1950,Error test
0.14110198797868637,2000,Error train
0.2537250212007649,2000,Error validación
0.2289826564340452,2000,Error test
0.321987677690011,2050,Error train
0.4837567902305159,2050,Error validación
0.43078488287822553,2050,Error test
0.15352432772065305,2100,Error train
0.24097907863231166,2100,Error validación
0.2304205731948205,2100,Error test
0.24396122390212077,2150,Error train
0.30364591903540117,2150,Error validación
0.30867225743012405,2150,Error test
0.19658502470602254,2200,Error train
0.26620179640030583,2200,Error validación
0.2636480578132788,2200,Error test
0.17994964319812262,2250,Error train
0.309172922453775,2250,Error validación
0.27059010390125093,2250,Error test
0.17009491431251433,2300,Error train
0.24510350583472165,2300,Error validación
0.23695714572702342,2300,Error test
0.1405245728610383,2350,Error train
0.24620431243629823,2350,Error validación
0.21962407013163382,2350,Error test
0.1412912359921345,2400,Error train
0.23241362475494162,2400,Error validación
0.21391823827879453,2400,Error test
0.20857818440725395,2450,Error train
0.271211363251016,2450,Error validación
0.26996489317081834,2450,Error test
0.23013360254191484,2500,Error train
0.3706631546724982,2500,Error validación
0.324056340532979,2500,Error test
0.1413352228463278,2550,Error train
0.24770524443299918,2550,Error validación
0.22075020016580757,2550,Error test
0.15337963214986527,2600,Error train
0.2696194053217814,2600,Error validación
0.23713053672270823,2600,Error test
0.1458383020975275,2650,Error train
0.23195872552869337,2650,Error validación
0.2165289891384768,2650,Error test
0.14275790316578665,2700,Error train
0.23278949161054607,2700,Error validación
0.21549480416359548,2700,Error test
0.18471507589622568,2750,Error train
0.3149971897045317,2750,Error validación
0.27486453884308587,2750,Error test
0.2796619265874798,2800,Error train
0.3269954265863792,2800,Error validación
0.3352742647178509,2800,Error test
0.24695698511012829,2850,Error train
0.3055950662056127,2850,Error validación
0.3092039652719593,2850,Error test
0.14515308911750122,2900,Error train
0.2372536400940849,2900,Error validación
0.2215229350187467,2900,Error test
0.2230438096388185,2950,Error train
0.2895884118672052,2950,Error validación
0.2912537895349242,2950,Error test
0.16319534351045045,3000,Error train
0.2887994349889945,3000,Error validación
0.2542723412443653,3000,Error test
0.16767453179186467,3050,Error train
0.24691795233602312,3050,Error validación
0.23937178992835295,3050,Error test
0.1837646715391353,3100,Error train
0.317281473187168,3100,Error validación
0.2783519754183744,3100,Error test
0.16141544549223652,3150,Error train
0.24260357759445067,3150,Error validación
0.23310389096435974,3150,Error test
0.18290867847422906,3200,Error train
0.3158014641071452,3200,Error validación
0.2766651238821428,3200,Error test
0.15366667240796006,3250,Error train
0.2744047161827075,3250,Error validación
0.24200183639852602,3250,Error test
0.17740791290021982,3300,Error train
0.307943920615588,3300,Error validación
0.2696406137110467,3300,Error test
0.16236049218101184,3350,Error train
0.24277736607548803,3350,Error validación
0.23360888524981116,3350,Error test
0.13840009260397662,3400,Error train
0.2380306027174302,3400,Error validación
0.21829981795247544,3400,Error test
0.14838670399755638,3450,Error train
0.2679739023207202,3450,Error validación
0.23732858768854745,3450,Error test
0.18668651732867134,3500,Error train
0.2606163109751859,3500,Error validación
0.25701524233336537,3500,Error test
0.22835680542167222,3550,Error train
0.3771461095517795,3550,Error validación
0.33069621861843285,3550,Error test
0.16110671747429117,3600,Error train
0.2893169878570323,3600,Error validación
0.2551626869808976,3600,Error test
0.1560089583846888,3650,Error train
0.2823844153254079,3650,Error validación
0.24980639911541702,3650,Error test
0.1373432054733213,3700,Error train
0.2427006053251867,3700,Error validación
0.22103888976423577,3700,Error test
0.14614833020968646,3750,Error train
0.2660313178789913,3750,Error validación
0.23686658821599318,3750,Error test
0.1384552730191491,3800,Error train
0.23995366508334498,3800,Error validación
0.22094928471431563,3800,Error test
0.14537754855513807,3850,Error train
0.2395701649382361,3850,Error validación
0.22474703448562242,3850,Error test
0.16198989582350967,3900,Error train
0.24558673837240627,3900,Error validación
0.23592467006486126,3900,Error test
0.19363985506027945,3950,Error train
0.26540465692711984,3950,Error validación
0.2629376931756509,3950,Error test
0.14578314448464658,4000,Error train
0.2379661407281936,4000,Error validación
0.22378236760739867,4000,Error test
0.1536468227124538,4050,Error train
0.2776481640140125,4050,Error validación
0.24600548362976535,4050,Error test
0.14109384506439862,4100,Error train
0.23883307707764317,4100,Error validación
0.2221037130450976,4100,Error test
0.13962720728176695,4150,Error train
0.2529296493310422,4150,Error validación
0.22710264204463101,4150,Error test
0.1726775235236745,4200,Error train
0.30479402637887826,4200,Error validación
0.26771463081114955,4200,Error test
0.15101642451412156,4250,Error train
0.2733616955759403,4250,Error validación
0.2415831471433113,4250,Error test
0.1457850255327742,4300,Error train
0.26615401509496783,4300,Error validación
0.23634963607775777,4300,Error test
0.17664868420768026,4350,Error train
0.25531210598383713,4350,Error validación
0.249270256375342,4350,Error test
0.17586101234441834,4400,Error train
0.2522735429646004,4400,Error validación
0.24644807202438027,4400,Error test
0.15962810940539704,4450,Error train
0.24293221416075203,4450,Error validación
0.2331380392436534,4450,Error test
0.1373016230195873,4500,Error train
0.24218698393755025,4500,Error validación
0.22092413625025728,4500,Error test
0.1435693249807885,4550,Error train
0.26215335032230086,4550,Error validación
0.23359427632892182,4550,Error test
0.19735017262473875,4600,Error train
0.2690915468314367,4600,Error validación
0.268224757492776,4600,Error test
0.17050958355302787,4650,Error train
0.24911613596085228,4650,Error validación
0.24306046635596534,4650,Error test
0.2645672843716182,4700,Error train
0.3170090762621925,4700,Error validación
0.32583371560902824,4700,Error test
0.253961893576388,4750,Error train
0.30640064382294907,4750,Error validación
0.3140205733585541,4750,Error test
0.13803401642058788,4800,Error train
0.23918674713140783,4800,Error validación
0.2192706010162475,4800,Error test
0.15251357287166756,4850,Error train
0.23936662494737349,4850,Error validación
0.2280486835508527,4850,Error test
0.17717198319443977,4900,Error train
0.25279229239693995,4900,Error validación
0.24800871344137912,4900,Error test
0.19977256479887232,4950,Error train
0.2675107496961518,4950,Error validación
0.26716186676321046,4950,Error test
0.14819227883022099,5000,Error train
0.2391389432093943,5000,Error validación
0.22653565893186386,5000,Error test
0.15582919452497423,5050,Error train
0.24173802161863417,5050,Error validación
0.23146716582063998,5050,Error test
0.14291240280413867,5100,Error train
0.23817495336424993,5100,Error validación
0.22254116678940852,5100,Error test
0.13722156035822097,5150,Error train
0.2469687755573254,5150,Error validación
0.22459351045618414,5150,Error test
0.15552068017151258,5200,Error train
0.2840668334932944,5200,Error validación
0.25147552297406195,5200,Error test
0.15093847060313192,5250,Error train
0.2746559118371015,5250,Error validación
0.2433603336672339,5250,Error test
0.1414212324863343,5300,Error train
0.2576265620726681,5300,Error validación
0.23071266706424798,5300,Error test
0.14063149185442747,5350,Error train
0.24127873692006768,5350,Error validación
0.22485649117126896,5350,Error test
0.14339785981853823,5400,Error train
0.2420149827985568,5400,Error validación
0.22739476017834492,5400,Error test
0.19008084876792813,5450,Error train
0.33424568562128554,5450,Error validación
0.29473867678524357,5450,Error test
0.15207920542060077,5500,Error train
0.2436478730577041,5500,Error validación
0.23307459768434804,5500,Error test
0.14541769831949614,5550,Error train
0.23925222121275985,5550,Error validación
0.22605008881073965,5550,Error test
0.1401683611576095,5600,Error train
0.2544155149947406,5600,Error validación
0.22868788858920686,5600,Error test
0.20362742096121716,5650,Error train
0.34709524115709844,5650,Error validación
0.3049948577672518,5650,Error test
0.13716747634979648,5700,Error train
0.24208568613780704,5700,Error validación
0.22054162100209776,5700,Error test
0.15039824925005424,5750,Error train
0.23628407933019435,5750,Error validación
0.22467347513650887,5750,Error test
0.33223660348556044,5800,Error train
0.3669036066804781,5800,Error validación
0.38403390080878397,5800,Error test
0.13848437896488136,5850,Error train
0.24855283262404682,5850,Error validación
0.2241522335098215,5850,Error test
0.2462165887831474,5900,Error train
0.3008139938139365,5900,Error validación
0.3071725976323174,5900,Error test
0.1374324235389069,5950,Error train
0.24203929556706877,5950,Error validación
0.21968688872560893,5950,Error test
0.16443158036664074,6000,Error train
0.24299684210877032,6000,Error validación
0.23535594877985797,6000,Error test
0.1415301569559369,6050,Error train
0.25345120472395,6050,Error validación
0.22674197171714486,6050,Error test
0.24858959127979588,6100,Error train
0.3028059809644892,6100,Error validación
0.3089007765774706,6100,Error test
0.22511079039692583,6150,Error train
0.2860888441397288,6150,Error validación
0.2889391528271449,6150,Error test
0.13718691628499802,6200,Error train
0.23982281313423126,6200,Error validación
0.21903175281565115,6200,Error test
0.1670550461143257,6250,Error train
0.2491384725311514,6250,Error validación
0.2411555306486641,6250,Error test
0.14017141798890692,6300,Error train
0.23860697107297904,6300,Error validación
0.22117057427058243,6300,Error test
0.13803520959492463,6350,Error train
0.24755152576864073,6350,Error validación
0.22324578985631377,6350,Error test
0.15400666276640973,6400,Error train
0.27661480626339935,6400,Error validación
0.2447879327770776,6400,Error test
0.30207010439490883,6450,Error train
0.4591061099613109,6450,Error validación
0.40629693090505664,6450,Error test
0.1542239296709791,6500,Error train
0.27534517683925475,6500,Error validación
0.24319745251345418,6500,Error test
0.14425438878683805,6550,Error train
0.2356209574686997,6550,Error validación
0.2205363408693201,6550,Error test
0.13689055375547643,6600,Error train
0.24097822884616293,6600,Error validación
0.21857466010453896,6600,Error test
0.137041818249219,6650,Error train
0.2382402459083076,6650,Error validación
0.21752375130422916,6650,Error test
0.13786972865910319,6700,Error train
0.23735239214468232,6700,Error validación
0.21801283300101532,6700,Error test
0.14152905499529944,6750,Error train
0.23549500495386208,6750,Error validación
0.21863065864595976,6750,Error test
0.14102074739639592,6800,Error train
0.25456205102305385,6800,Error validación
0.22710371486272452,6800,Error test
0.13784824084402672,6850,Error train
0.24584978105969593,6850,Error validación
0.2208829735399091,6850,Error test
0.1970409622544834,6900,Error train
0.26836928771481905,6900,Error validación
0.265728758819296,6900,Error test
0.15874035263827316,6950,Error train
0.2442065557315387,6950,Error validación
0.2334374558334588,6950,Error test
0.14177852404040434,7000,Error train
0.2563242087470752,7000,Error validación
0.2283606878056079,7000,Error test
0.14955964681786527,7050,Error train
0.23926555180946002,7050,Error validación
0.22620881221965505,7050,Error test
0.1499615906346397,7100,Error train
0.23916425665476812,7100,Error validación
0.2261466701140328,7100,Error test
0.13653636168618677,7150,Error train
0.24385825912209835,7150,Error validación
0.22064082325392667,7150,Error test
0.15451652863474077,7200,Error train
0.2414213364144349,7200,Error validación
0.23033410206541424,7200,Error test
0.1510045433597527,7250,Error train
0.24116756853855364,7250,Error validación
0.2287910801826633,7250,Error test
0.13834987888054923,7300,Error train
0.23995296868396376,7300,Error validación
0.2216132286661634,7300,Error test
0.22980482647670195,7350,Error train
0.37793609162024766,7350,Error validación
0.3328710458688602,7350,Error test
0.13791819793676732,7400,Error train
0.24987994195109167,7400,Error validación
0.22497598647486133,7400,Error test
0.2124746844617499,7450,Error train
0.28378976032605274,7450,Error validación
0.28390256750630216,7450,Error test
0.14660387144266182,7500,Error train
0.24036826947340634,7500,Error validación
0.2271174760255177,7500,Error test
0.1374966831139278,7550,Error train
0.24922316933975808,7550,Error validación
0.22502012592575607,7550,Error test
0.1937400698040256,7600,Error train
0.33181913782155625,7600,Error validación
0.29179137008768496,7600,Error test
0.13818025524856614,7650,Error train
0.23841294594213078,7650,Error validación
0.21975718057947197,7650,Error test
0.2157624577781535,7700,Error train
0.2857460583880808,7700,Error validación
0.28628372825224446,7700,Error test
0.14356084398688063,7750,Error train
0.26322943547818056,7750,Error validación
0.23425423128382586,7750,Error test
0.13790184519577087,7800,Error train
0.2395207685291425,7800,Error validación
0.22025123919783246,7800,Error test
0.13631747997676602,7850,Error train
0.2442697189476375,7850,Error validación
0.22060464063538898,7850,Error test
0.15625722671225198,7900,Error train
0.28176851584978946,7900,Error validación
0.2482850255364249,7900,Error test
0.13825026150919428,7950,Error train
0.25162240519443785,7950,Error validación
0.22569228752784823,7950,Error test
0.13718445690118672,8000,Error train
0.24863101606467183,8000,Error validación
0.22371244540923163,8000,Error test
0.1626880845675328,8050,Error train
0.290453434430407,8050,Error validación
0.2555317796292951,8050,Error test
0.142398080494031,8100,Error train
0.23839634953880615,8100,Error validación
0.22242131095852577,8100,Error test
0.17135564689830873,8150,Error train
0.2522113850933744,8150,Error validación
0.24468225690658946,8150,Error test
0.1823056009002279,8200,Error train
0.31525266258204454,8200,Error validación
0.27619086768067785,8200,Error test
0.17465580737191885,8250,Error train
0.2522682117688483,8250,Error validación
0.24555852412991935,8250,Error test
0.14066256900185942,8300,Error train
0.23736701590581652,8300,Error validación
0.22003375499937639,8300,Error test
0.2653143953087266,8350,Error train
0.3226679474397489,8350,Error validación
0.32909489697941313,8350,Error test
0.15881515228746998,8400,Error train
0.28263408428280695,8400,Error validación
0.24856998691092172,8400,Error test
0.1362244359044988,8450,Error train
0.24100316211348796,8450,Error validación
0.2174428286408516,8450,Error test
0.13703878023851165,8500,Error train
0.246897911258008,8500,Error validación
0.2215357944428743,8500,Error test
0.17138856748824735,8550,Error train
0.2528143662008846,8550,Error validación
0.24453061338821455,8550,Error test
0.15161692837888957,8600,Error train
0.23935099516170283,8600,Error validación
0.22623500799318913,8600,Error test
0.15030068446390404,8650,Error train
0.26951101385321496,8650,Error validación
0.2371593296593515,8650,Error test
0.13709504286351365,8700,Error train
0.24575630330009915,8700,Error validación
0.2199618503722996,8700,Error test
0.138464133742998,8750,Error train
0.2487539918807172,8750,Error validación
0.22175571875230132,8750,Error test
0.1361754870016685,8800,Error train
0.23873126484342488,8800,Error validación
0.21621364260740616,8800,Error test
0.13813892321939772,8850,Error train
0.24968220202421004,8850,Error validación
0.22277308189371667,8850,Error test
0.14679011527021232,8900,Error train
0.2648375800510971,8900,Error validación
0.2337295200354823,8900,Error test
0.15145081318642617,8950,Error train
0.27167018423718514,8950,Error validación
0.23921984596247123,8950,Error test
0.14256435372444332,9000,Error train
0.23567934774672164,9000,Error validación
0.2186018980289191,9000,Error test
0.17177598061167385,9050,Error train
0.3007109232617234,9050,Error validación
0.26282695595990824,9050,Error test
0.1388936233298062,9100,Error train
0.23600617945849994,9100,Error validación
0.21748949218943656,9100,Error test
0.14993041330198634,9150,Error train
0.27121138256927224,9150,Error validación
0.23903644787214678,9150,Error test
0.1486469988128537,9200,Error train
0.23931574378464088,9200,Error validación
0.22503579922144468,9200,Error test
0.1439907922467971,9250,Error train
0.262269933102009,9250,Error validación
0.2325017544121986,9250,Error test
0.1554916821649731,9300,Error train
0.2790886919192006,9300,Error validación
0.2457396120682062,9300,Error test
0.16232618512614594,9350,Error train
0.2881231290109548,9350,Error validación
0.25276268708226407,9350,Error test
0.13797010195391032,9400,Error train
0.2501461334827322,9400,Error validación
0.22342307899877634,9400,Error test
0.14687095054918228,9450,Error train
0.2666538326560942,9450,Error validación
0.23575774294422328,9450,Error test
0.14424145234468178,9500,Error train
0.23809850114775755,9500,Error validación
0.22279420424336574,9500,Error test
0.2793609854461011,9550,Error train
0.4320927326467743,9550,Error validación
0.3818360216424334,9550,Error test
0.14207741103975033,9600,Error train
0.2574889878021301,9600,Error validación
0.22874364851044987,9600,Error test
0.13783490153739042,9650,Error train
0.2486112146357316,9650,Error validación
0.22207000236217833,9650,Error test
0.14680618932680084,9700,Error train
0.2653361940771469,9700,Error validación
0.23424227550449525,9700,Error test
0.15218426633174897,9750,Error train
0.27308611352275386,9750,Error validación
0.24031562359456018,9750,Error test
0.13573069892016068,9800,Error train
0.24401634173403194,9800,Error validación
0.2191886619735816,9800,Error test
0.13891992900892078,9850,Error train
0.23738212109458756,9850,Error validación
0.21938717291450952,9850,Error test
0.13844367822738013,9900,Error train
0.2519101743721022,9900,Error validación
0.22465620445527398,9900,Error test
0.14653421847794348,9950,Error train
0.26731285477101685,9950,Error validación
0.23673737433209827,9950,Error test
0.2242690668430156,10000,Error train
0.3692807893756354,10000,Error validación
0.3248425006013282,10000,Error test
0.1535219600252606,10050,Error train
0.27708113493511255,10050,Error validación
0.24435973037890377,10050,Error test
0.19172812475871084,10100,Error train
0.32845759531794244,10100,Error validación
0.28834755928486183,10100,Error test
0.1515706859921382,10150,Error train
0.24396138050919267,10150,Error validación
0.23126190030668226,10150,Error test
0.19364824978089007,10200,Error train
0.2725282338298978,10200,Error validación
0.268827520084957,10200,Error test
0.21205093477680614,10250,Error train
0.3572478714368694,10250,Error validación
0.3145740800831391,10250,Error test
0.13514305744271363,10300,Error train
0.24138651508789427,10300,Error validación
0.22205895195106307,10300,Error test
0.1558521760348056,10350,Error train
0.24892643693966382,10350,Error validación
0.23814538207465086,10350,Error test
0.1352374804210385,10400,Error train
0.251534923144027,10400,Error validación
0.22619599087494321,10400,Error test
0.1357786849837716,10450,Error train
0.25215814635029765,10450,Error validación
0.22642665818202828,10450,Error test
0.13546584440095255,10500,Error train
0.25084199241243305,10500,Error validación
0.22502266370783833,10500,Error test
0.13371611168141914,10550,Error train
0.24511942995319644,10550,Error validación
0.22137564152224673,10550,Error test
0.16344279765709832,10600,Error train
0.24901174430162057,10600,Error validación
0.23986953966495675,10600,Error test
0.16245308688142285,10650,Error train
0.29047912341299925,10650,Error validación
0.2549468424218723,10650,Error test
0.18229928289746472,10700,Error train
0.3163016483462626,10700,Error validación
0.27676893328994384,10700,Error test
0.15155737647856543,10750,Error train
0.27362576463887467,10750,Error validación
0.24032728132409195,10750,Error test
0.13509238830162082,10800,Error train
0.24576580692875472,10800,Error validación
0.2196282468523781,10800,Error test
0.1558592452654621,10850,Error train
0.24357546588753942,10850,Error validación
0.23229741718886107,10850,Error test
0.1365529504367953,10900,Error train
0.25128908507396586,10900,Error validación
0.2238430129122827,10900,Error test
0.133105994798845,10950,Error train
0.24264314188103217,10950,Error validación
0.2192848586003835,10950,Error test
0.13296091239947336,11000,Error train
0.2429034011533248,11000,Error validación
0.21974062195520394,11000,Error test
0.23536479290237045,11050,Error train
0.3042273750476042,11050,Error validación
0.3069837955658806,11050,Error test
0.13506426599421956,11100,Error train
0.23990576033412012,11100,Error validación
0.22024111849431013,11100,Error test
0.2517344912240979,11150,Error train
0.4022979455192661,11150,Error validación
0.35440770741532046,11150,Error test
0.1468309834822341,11200,Error train
0.27233134180333546,11200,Error validación
0.241113439242908,11200,Error test
0.23338166106854136,11250,Error train
0.30599754838162946,11250,Error validación
0.30840247393058023,11250,Error test
0.16123009340105302,11300,Error train
0.2529510420157812,11300,Error validación
0.24326363829751793,11300,Error test
0.13343437629187507,11350,Error train
0.24073040401664988,11350,Error validación
0.22069682462156406,11350,Error test
0.13643330763519232,11400,Error train
0.23937831334745585,11400,Error validación
0.22139193248800373,11400,Error test
0.1385713207144144,11450,Error train
