Error,Épocas,Clase
0.03257226177029949,0,Error train
0.03606750473667475,0,Error test
0.03922219278073289,20,Error train
0.039912739200591935,20,Error test
0.032512721767337854,40,Error train
0.035859976387119026,40,Error test
0.03384193060804225,60,Error train
0.03886481847372325,60,Error test
0.032679738428877364,80,Error train
0.03608818448699818,80,Error test
0.04069830131118544,100,Error train
0.04109813085696868,100,Error test
0.036459921449038514,120,Error train
0.04246284552004027,120,Error test
0.03449046773972106,140,Error train
0.03654548512053964,140,Error test
0.033546707274220516,160,Error train
0.03843014224486334,160,Error test
0.03323805699669287,180,Error train
0.03592006253823406,180,Error test
0.03439733298956146,200,Error train
0.03971708469112368,200,Error test
0.034218134987779494,220,Error train
0.036246173430965395,220,Error test
0.03230451345037995,240,Error train
0.03611508022294031,240,Error test
0.050217367132636595,260,Error train
0.04897129821369769,260,Error test
0.03500330157185626,280,Error train
0.04055979136519556,280,Error test
0.03668390206919753,300,Error train
0.042752827587280696,300,Error test
0.052101353530524565,320,Error train
0.05063723635497725,320,Error test
0.034852188335029406,340,Error train
0.03668552417525898,340,Error test
0.032758510118659885,360,Error train
0.03718489615898469,360,Error test
0.0365422474728086,380,Error train
0.037810784730482876,380,Error test
0.03229617430758829,400,Error train
0.035937149773888996,400,Error test
0.039964156476624706,420,Error train
0.04040144801133065,420,Error test
0.03232673877022888,440,Error train
0.035659253298817487,440,Error test
0.03614740080286746,460,Error train
0.03752927215944771,460,Error test
0.038541863008418296,480,Error train
0.03928468920096541,480,Error test
0.03237716280695803,500,Error train
0.036454436165138174,500,Error test
0.033286041199637344,520,Error train
0.03568177457495238,520,Error test
0.03217142588032121,540,Error train
0.0359375084947172,540,Error test
0.03983710192043385,560,Error train
0.04028304375298075,560,Error test
0.05543351656148139,580,Error train
0.05352982179928425,580,Error test
0.03229389949133042,600,Error train
0.03595535611691515,600,Error test
0.033933712496086794,620,Error train
0.03613425544364161,620,Error test
0.03405875898267575,640,Error train
0.039230103690123905,640,Error test
0.032461724923256094,660,Error train
0.03576987917090094,660,Error test
0.032495103952486386,680,Error train
0.03571682888552656,680,Error test
0.0344488320845336,700,Error train
0.036441399290390655,700,Error test
0.03982202360310418,720,Error train
0.04031537130168747,720,Error test
0.03236313139425578,740,Error train
0.035658117410651564,740,Error test
0.032218656153032155,760,Error train
0.035926582833608084,760,Error test
0.03278729391210303,780,Error train
0.035530274817800675,780,Error test
0.03268449724287523,800,Error train
0.0354547888482786,800,Error test
0.032353126857091664,820,Error train
0.03546037329228764,820,Error test
0.03430591411160782,840,Error train
0.036242002795367274,840,Error test
0.03638443252483826,860,Error train
0.037644312250868936,860,Error test
0.03229302491609553,880,Error train
0.0363428802232783,880,Error test
0.033992769288671384,900,Error train
0.03607174819384982,900,Error test
0.03221667643121444,920,Error train
0.03552467988018066,920,Error test
0.03245141096344678,940,Error train
0.03546944967766684,940,Error test
0.03237085970577038,960,Error train
0.03544686248771931,960,Error test
0.03798182727064725,980,Error train
0.03887497041522633,980,Error test
0.03754862742920823,1000,Error train
0.038573931543091106,1000,Error test
0.032349413452331784,1020,Error train
0.03617178850079614,1020,Error test
0.03558361107120857,1040,Error train
0.0413265504369818,1040,Error test
0.0446541589706666,1060,Error train
0.04428797867658095,1060,Error test
0.03988664209778316,1080,Error train
0.04040342193913764,1080,Error test
0.034515915663454765,1100,Error train
0.03650483906891655,1100,Error test
0.03733975250500274,1120,Error train
0.0435878364217768,1120,Error test
0.03254001183068541,1140,Error train
0.03650440726146752,1140,Error test
0.0483547436292962,1160,Error train
0.056669403396284554,1160,Error test
0.03274145381785527,1180,Error train
0.03592847854742414,1180,Error test
0.03573874034936249,1200,Error train
0.03733187298960309,1200,Error test
0.033013772568739726,1220,Error train
0.03756467015463415,1220,Error test
0.032475116065205326,1240,Error train
0.03620420125615873,1240,Error test
0.03298899899807973,1260,Error train
0.03583507967136822,1260,Error test
0.038395650116484395,1280,Error train
0.044904276280027744,1280,Error test
0.032636718683305296,1300,Error train
0.036696022042605324,1300,Error test
0.033475372581855636,1320,Error train
0.03830182627812006,1320,Error test
0.053116650174345546,1340,Error train
0.051540301351436946,1340,Error test
0.03396623187298834,1360,Error train
0.03625362535037117,1360,Error test
0.03329479512343905,1380,Error train
0.035910511990714065,1380,Error test
0.03320677755165245,1400,Error train
0.03585943824755105,1400,Error test
0.032511271298808535,1420,Error train
0.03597189453488422,1420,Error test
0.032586473127588826,1440,Error train
0.0366191596428303,1440,Error test
0.03306307110369778,1460,Error train
0.03585163988792003,1460,Error test
0.034424902244702696,1480,Error train
0.03974024676272246,1480,Error test
0.03243429098494142,1500,Error train
0.035809869073744505,1500,Error test
0.032800860982157336,1520,Error train
0.03569183582790068,1520,Error test
0.0323606918198248,1540,Error train
0.03590833407645745,1540,Error test
0.03332959673223454,1560,Error train
0.038134959691674526,1560,Error test
0.03313884236998344,1580,Error train
0.035740980300780635,1580,Error test
0.03238249508129642,1600,Error train
0.03633431440433463,1600,Error test
0.039808195398081204,1620,Error train
0.040305093973123776,1620,Error test
0.0498850624046007,1640,Error train
0.04872347272873358,1640,Error test
0.03259364104438511,1660,Error train
0.036723972190465665,1660,Error test
0.03241711559199619,1680,Error train
0.03606522718603224,1680,Error test
0.03291929316186437,1700,Error train
0.03741737889469371,1700,Error test
0.03642910365479979,1720,Error train
0.03780879783410595,1720,Error test
0.035075599383076625,1740,Error train
0.04062866583625513,1740,Error test
0.03314765692336071,1760,Error train
0.035876183339362315,1760,Error test
0.046179936808512075,1780,Error train
0.04558704391181424,1780,Error test
0.03262442731250892,1800,Error train
0.03667226925852979,1800,Error test
0.039520066927769756,1820,Error train
0.04015364628885847,1820,Error test
0.040613774275796835,1840,Error train
0.0410153543839743,1840,Error test
0.03547663847095318,1860,Error train
0.04117009198057169,1860,Error test
0.0382425476673834,1880,Error train
0.03917477401283146,1880,Error test
0.038228583870945104,1900,Error train
0.039184969709653156,1900,Error test
0.032726052545839046,1920,Error train
0.035945446810376355,1920,Error test
0.03485690679395407,1940,Error train
0.036782988094935666,1940,Error test
0.032630152399684594,1960,Error train
0.036706247359163204,1960,Error test
0.033702116997643104,1980,Error train
0.03866946252681072,1980,Error test
0.042229185506890386,2000,Error train
0.04230759120587699,2000,Error test
0.03995489405500479,2020,Error train
0.04050426517351466,2020,Error test
0.033030701468697715,2040,Error train
0.03591021351441481,2040,Error test
0.033500047162694495,2060,Error train
0.035997132382583855,2060,Error test
0.035761370709237995,2080,Error train
0.037364291796946704,2080,Error test
0.04116945885864,2100,Error train
0.04146063060947852,2100,Error test
0.03279494578832328,2120,Error train
0.03708273124163755,2120,Error test
0.03295331032191118,2140,Error train
0.035861319162643006,2140,Error test
0.032553520709366714,2160,Error train
0.036490868508315254,2160,Error test
0.032549549536131636,2180,Error train
0.03631702684049763,2180,Error test
0.04261212247718442,2200,Error train
0.04263405424576851,2200,Error test
0.03263198798914195,2220,Error train
0.035860994380720414,2220,Error test
0.0329754565209972,2240,Error train
0.03581373489598304,2240,Error test
0.032598811598249976,2260,Error train
0.035810181675486975,2260,Error test
0.03702339110182505,2280,Error train
0.04317658756032394,2280,Error test
0.032550024366184725,2300,Error train
0.03661751719087736,2300,Error test
0.034290968603289576,2320,Error train
0.03639153863125896,2320,Error test
0.03263706376246767,2340,Error train
0.03690662431854279,2340,Error test
0.0325274781699315,2360,Error train
0.036638934774937404,2360,Error test
0.0324001736415179,2380,Error train
0.03608633606539864,2380,Error test
0.03383107148109591,2400,Error train
0.03612193648251968,2400,Error test
0.032426956594158146,2420,Error train
0.03584181855594101,2420,Error test
0.041568876702632714,2440,Error train
0.04873937818432686,2440,Error test
0.0419696638248402,2460,Error train
0.042063557709353445,2460,Error test
0.032865319034818215,2480,Error train
0.0372865212852413,2480,Error test
0.03587480487350143,2500,Error train
0.041692922143813836,2500,Error test
0.0341629333293801,2520,Error train
0.03933874491283706,2520,Error test
0.03389852834251079,2540,Error train
0.03622226178661823,2540,Error test
0.03347617438201807,2560,Error train
0.03600351443775284,2560,Error test
0.032621100480007874,2580,Error train
0.03588782156067347,2580,Error test
0.03286576508980989,2600,Error train
0.035856867006240585,2600,Error test
0.033785931637899315,2620,Error train
0.0361685307970565,2620,Error test
0.03263995388222539,2640,Error train
0.03675325474957162,2640,Error test
0.032474546701383784,2660,Error train
0.036050764237322785,2660,Error test
0.03370922701700388,2680,Error train
0.036114958239332605,2680,Error test
0.033234014997485,2700,Error train
0.035878596015773895,2700,Error test
0.03258046278135631,2720,Error train
0.03583793456829619,2720,Error test
0.03430347875400754,2740,Error train
0.039556356459929075,2740,Error test
0.033506571380529815,2760,Error train
0.03600295422137283,2760,Error test
0.03289453465759438,2780,Error train
0.03583891836549129,2780,Error test
0.04240081253854907,2800,Error train
0.04243306719050201,2800,Error test
0.0577342196797688,2820,Error train
0.055610751871863734,2820,Error test
0.04220830295650159,2840,Error train
0.04230192193159931,2840,Error test
0.032553003366773296,2860,Error train
0.03616888052801189,2860,Error test
0.03975644944448685,2880,Error train
0.04035495399590712,2880,Error test
0.03273484897516374,2900,Error train
0.036913009898953505,2900,Error test
0.032856142771487046,2920,Error train
0.03593237558171431,2920,Error test
0.03419531494243903,2940,Error train
0.036400036137158,2940,Error test
0.03913523744888092,2960,Error train
0.03984333749613959,2960,Error test
0.03393892595820634,2980,Error train
0.03624146701843176,2980,Error test
0.039246882346697744,3000,Error train
0.03995468541447352,3000,Error test
0.03769255436318465,3020,Error train
0.044028022835104624,3020,Error test
0.03270707474935335,3040,Error train
0.03590419024439794,3040,Error test
0.033263507325173976,3060,Error train
0.03795260881381423,3060,Error test
0.03556281668027761,3080,Error train
0.03724308832078845,3080,Error test
0.032987047517523765,3100,Error train
0.03589355153012905,3100,Error test
0.03249598056802753,3120,Error train
0.03619853754698629,3120,Error test
0.033111177268794416,3140,Error train
0.035871736412382796,3140,Error test
0.03254580485479747,3160,Error train
0.03582329339115557,3160,Error test
0.03299624948887201,3180,Error train
0.03578138347717324,3180,Error test
0.03255349438915909,3200,Error train
0.03657065446988013,3200,Error test
0.03352192910630187,3220,Error train
0.03602563868428788,3220,Error test
0.03458535153809304,3240,Error train
0.03658508451917642,3240,Error test
0.04084486195524966,3260,Error train
0.04117535482091991,3260,Error test
0.035645199862802825,3280,Error train
0.04138735515904879,3280,Error test
0.036047723167096445,3300,Error train
0.04191459612930044,3300,Error test
